"REF_DATE","GEO","DGUID","Gender (3)","Marital status (13)","Age (16)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Canada","2021A000011124","Total - Gender","Total - Marital status","Total - Age","","0","units","0","","1.1.1.1","30979185","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Total - Marital status","15 to 19 years","","0","units","0","","1.1.1.2","2012975","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Total - Marital status","20 to 24 years","","0","units","0","","1.1.1.3","2202260","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Total - Marital status","25 to 29 years","","0","units","0","","1.1.1.4","2421505","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Total - Marital status","30 to 34 years","","0","units","0","","1.1.1.5","2518830","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Total - Marital status","35 to 39 years","","0","units","0","","1.1.1.6","2511350","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Total - Marital status","40 to 44 years","","0","units","0","","1.1.1.7","2399400","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Total - Marital status","45 to 49 years","","0","units","0","","1.1.1.8","2304175","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Total - Marital status","50 to 54 years","","0","units","0","","1.1.1.9","2368355","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Total - Marital status","55 to 59 years","","0","units","0","","1.1.1.10","2647325","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Total - Marital status","60 to 64 years","","0","units","0","","1.1.1.11","2571585","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Total - Marital status","65 to 69 years","","0","units","0","","1.1.1.12","2210975","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Total - Marital status","70 to 74 years","","0","units","0","","1.1.1.13","1847580","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Total - Marital status","75 to 79 years","","0","units","0","","1.1.1.14","1260935","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Total - Marital status","80 to 84 years","","0","units","0","","1.1.1.15","840550","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Total - Marital status","85 years and over","","0","units","0","","1.1.1.16","861395","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married or living common-law","Total - Age","","0","units","0","","1.1.2.1","17626005","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married or living common-law","15 to 19 years","","0","units","0","","1.1.2.2","18975","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married or living common-law","20 to 24 years","","0","units","0","","1.1.2.3","289365","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married or living common-law","25 to 29 years","","0","units","0","","1.1.2.4","973220","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married or living common-law","30 to 34 years","","0","units","0","","1.1.2.5","1571880","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married or living common-law","35 to 39 years","","0","units","0","","1.1.2.6","1783000","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married or living common-law","40 to 44 years","","0","units","0","","1.1.2.7","1741050","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married or living common-law","45 to 49 years","","0","units","0","","1.1.2.8","1667455","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married or living common-law","50 to 54 years","","0","units","0","","1.1.2.9","1681430","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married or living common-law","55 to 59 years","","0","units","0","","1.1.2.10","1848845","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married or living common-law","60 to 64 years","","0","units","0","","1.1.2.11","1789870","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married or living common-law","65 to 69 years","","0","units","0","","1.1.2.12","1521730","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married or living common-law","70 to 74 years","","0","units","0","","1.1.2.13","1232255","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married or living common-law","75 to 79 years","","0","units","0","","1.1.2.14","780775","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married or living common-law","80 to 84 years","","0","units","0","","1.1.2.15","442330","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married or living common-law","85 years and over","","0","units","0","","1.1.2.16","283825","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married","Total - Age","","0","units","0","","1.1.3.1","13725630","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married","15 to 19 years","","0","units","0","","1.1.3.2","2280","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married","20 to 24 years","","0","units","0","","1.1.3.3","71265","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married","25 to 29 years","","0","units","0","","1.1.3.4","404850","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married","30 to 34 years","","0","units","0","","1.1.3.5","995445","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married","35 to 39 years","","0","units","0","","1.1.3.6","1314925","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married","40 to 44 years","","0","units","0","","1.1.3.7","1340815","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married","45 to 49 years","","0","units","0","","1.1.3.8","1332430","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married","50 to 54 years","","0","units","0","","1.1.3.9","1361525","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married","55 to 59 years","","0","units","0","","1.1.3.10","1514875","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married","60 to 64 years","","0","units","0","","1.1.3.11","1515570","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married","65 to 69 years","","0","units","0","","1.1.3.12","1339345","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married","70 to 74 years","","0","units","0","","1.1.3.13","1118275","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married","75 to 79 years","","0","units","0","","1.1.3.14","722820","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married","80 to 84 years","","0","units","0","","1.1.3.15","418485","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Married","85 years and over","","0","units","0","","1.1.3.16","272725","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common-law","Total - Age","","0","units","0","","1.1.4.1","3900375","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common-law","15 to 19 years","","0","units","0","","1.1.4.2","16695","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common-law","20 to 24 years","","0","units","0","","1.1.4.3","218100","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common-law","25 to 29 years","","0","units","0","","1.1.4.4","568370","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common-law","30 to 34 years","","0","units","0","","1.1.4.5","576430","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common-law","35 to 39 years","","0","units","0","","1.1.4.6","468075","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common-law","40 to 44 years","","0","units","0","","1.1.4.7","400235","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common-law","45 to 49 years","","0","units","0","","1.1.4.8","335025","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common-law","50 to 54 years","","0","units","0","","1.1.4.9","319905","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common-law","55 to 59 years","","0","units","0","","1.1.4.10","333975","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common-law","60 to 64 years","","0","units","0","","1.1.4.11","274300","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common-law","65 to 69 years","","0","units","0","","1.1.4.12","182395","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common-law","70 to 74 years","","0","units","0","","1.1.4.13","113980","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common-law","75 to 79 years","","0","units","0","","1.1.4.14","57955","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common-law","80 to 84 years","","0","units","0","","1.1.4.15","23845","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common-law","85 years and over","","0","units","0","","1.1.4.16","11100","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Never married","Total - Age","","0","units","0","","1.1.5.1","2967665","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Never married","15 to 19 years","","0","units","0","","1.1.5.2","16685","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Never married","20 to 24 years","","0","units","0","","1.1.5.3","216885","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Never married","25 to 29 years","","0","units","0","","1.1.5.4","561165","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Never married","30 to 34 years","","0","units","0","","1.1.5.5","550190","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Never married","35 to 39 years","","0","units","0","","1.1.5.6","416930","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Never married","40 to 44 years","","0","units","0","","1.1.5.7","328070","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Never married","45 to 49 years","","0","units","0","","1.1.5.8","240910","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Never married","50 to 54 years","","0","units","0","","1.1.5.9","203000","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Never married","55 to 59 years","","0","units","0","","1.1.5.10","188110","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Never married","60 to 64 years","","0","units","0","","1.1.5.11","129540","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Never married","65 to 69 years","","0","units","0","","1.1.5.12","66820","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Never married","70 to 74 years","","0","units","0","","1.1.5.13","30825","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Never married","75 to 79 years","","0","units","0","","1.1.5.14","12025","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Never married","80 to 84 years","","0","units","0","","1.1.5.15","4415","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Never married","85 years and over","","0","units","0","","1.1.5.16","2105","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Separated","Total - Age","","0","units","0","","1.1.6.1","123830","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Separated","20 to 24 years","","0","units","0","","1.1.6.3","385","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Separated","25 to 29 years","","0","units","0","","1.1.6.4","2490","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Separated","30 to 34 years","","0","units","0","","1.1.6.5","7315","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Separated","35 to 39 years","","0","units","0","","1.1.6.6","12600","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Separated","40 to 44 years","","0","units","0","","1.1.6.7","16305","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Separated","45 to 49 years","","0","units","0","","1.1.6.8","18360","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Separated","50 to 54 years","","0","units","0","","1.1.6.9","18700","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Separated","55 to 59 years","","0","units","0","","1.1.6.10","17710","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Separated","60 to 64 years","","0","units","0","","1.1.6.11","13090","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Separated","65 to 69 years","","0","units","0","","1.1.6.12","8025","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Separated","70 to 74 years","","0","units","0","","1.1.6.13","4945","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Separated","75 to 79 years","","0","units","0","","1.1.6.14","2460","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Separated","80 to 84 years","","0","units","0","","1.1.6.15","1010","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Separated","85 years and over","","0","units","0","","1.1.6.16","425","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Divorced","Total - Age","","0","units","0","","1.1.7.1","721710","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Divorced","15 to 19 years","","0","units","0","","1.1.7.2","5","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Divorced","20 to 24 years","","0","units","0","","1.1.7.3","345","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Divorced","25 to 29 years","","0","units","0","","1.1.7.4","4210","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Divorced","30 to 34 years","","0","units","0","","1.1.7.5","18205","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Divorced","35 to 39 years","","0","units","0","","1.1.7.6","37480","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Divorced","40 to 44 years","","0","units","0","","1.1.7.7","54075","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Divorced","45 to 49 years","","0","units","0","","1.1.7.8","72730","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Divorced","50 to 54 years","","0","units","0","","1.1.7.9","93205","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Divorced","55 to 59 years","","0","units","0","","1.1.7.10","119025","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Divorced","60 to 64 years","","0","units","0","","1.1.7.11","119230","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Divorced","65 to 69 years","","0","units","0","","1.1.7.12","93535","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Divorced","70 to 74 years","","0","units","0","","1.1.7.13","63725","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Divorced","75 to 79 years","","0","units","0","","1.1.7.14","31345","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Divorced","80 to 84 years","","0","units","0","","1.1.7.15","10850","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Divorced","85 years and over","","0","units","0","","1.1.7.16","3740","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Widowed","Total - Age","","0","units","0","","1.1.8.1","87165","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Widowed","20 to 24 years","","0","units","0","","1.1.8.3","490","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Widowed","25 to 29 years","","0","units","0","","1.1.8.4","505","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Widowed","30 to 34 years","","0","units","0","","1.1.8.5","715","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Widowed","35 to 39 years","","0","units","0","","1.1.8.6","1065","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Widowed","40 to 44 years","","0","units","0","","1.1.8.7","1785","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Widowed","45 to 49 years","","0","units","0","","1.1.8.8","3020","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Widowed","50 to 54 years","","0","units","0","","1.1.8.9","5010","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Widowed","55 to 59 years","","0","units","0","","1.1.8.10","9120","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Widowed","60 to 64 years","","0","units","0","","1.1.8.11","12440","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Widowed","65 to 69 years","","0","units","0","","1.1.8.12","14010","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Widowed","70 to 74 years","","0","units","0","","1.1.8.13","14485","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Widowed","75 to 79 years","","0","units","0","","1.1.8.14","12120","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Widowed","80 to 84 years","","0","units","0","","1.1.8.15","7580","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Living common law - Widowed","85 years and over","","0","units","0","","1.1.8.16","4830","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common-law","Total - Age","","0","units","0","","1.1.9.1","13353185","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common-law","15 to 19 years","","0","units","0","","1.1.9.2","1994005","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common-law","20 to 24 years","","0","units","0","","1.1.9.3","1912895","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common-law","25 to 29 years","","0","units","0","","1.1.9.4","1448285","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common-law","30 to 34 years","","0","units","0","","1.1.9.5","946960","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common-law","35 to 39 years","","0","units","0","","1.1.9.6","728350","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common-law","40 to 44 years","","0","units","0","","1.1.9.7","658355","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common-law","45 to 49 years","","0","units","0","","1.1.9.8","636720","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common-law","50 to 54 years","","0","units","0","","1.1.9.9","686915","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common-law","55 to 59 years","","0","units","0","","1.1.9.10","798480","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common-law","60 to 64 years","","0","units","0","","1.1.9.11","781715","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common-law","65 to 69 years","","0","units","0","","1.1.9.12","689235","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common-law","70 to 74 years","","0","units","0","","1.1.9.13","615325","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common-law","75 to 79 years","","0","units","0","","1.1.9.14","480160","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common-law","80 to 84 years","","0","units","0","","1.1.9.15","398220","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common-law","85 years and over","","0","units","0","","1.1.9.16","577570","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Never married","Total - Age","","0","units","0","","1.1.10.1","9025870","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Never married","15 to 19 years","","0","units","0","","1.1.10.2","1993985","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Never married","20 to 24 years","","0","units","0","","1.1.10.3","1903715","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Never married","25 to 29 years","","0","units","0","","1.1.10.4","1416870","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Never married","30 to 34 years","","0","units","0","","1.1.10.5","864770","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Never married","35 to 39 years","","0","units","0","","1.1.10.6","578290","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Never married","40 to 44 years","","0","units","0","","1.1.10.7","444385","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Never married","45 to 49 years","","0","units","0","","1.1.10.8","360165","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Never married","50 to 54 years","","0","units","0","","1.1.10.9","343710","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Never married","55 to 59 years","","0","units","0","","1.1.10.10","354280","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Never married","60 to 64 years","","0","units","0","","1.1.10.11","288480","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Never married","65 to 69 years","","0","units","0","","1.1.10.12","192040","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Never married","70 to 74 years","","0","units","0","","1.1.10.13","121310","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Never married","75 to 79 years","","0","units","0","","1.1.10.14","66765","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Never married","80 to 84 years","","0","units","0","","1.1.10.15","43485","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Never married","85 years and over","","0","units","0","","1.1.10.16","53625","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Separated","Total - Age","","0","units","0","","1.1.11.1","741140","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Separated","15 to 19 years","","0","units","0","","1.1.11.2","5","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Separated","20 to 24 years","","0","units","0","","1.1.11.3","3710","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Separated","25 to 29 years","","0","units","0","","1.1.11.4","16020","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Separated","30 to 34 years","","0","units","0","","1.1.11.5","40320","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Separated","35 to 39 years","","0","units","0","","1.1.11.6","68070","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Separated","40 to 44 years","","0","units","0","","1.1.11.7","86695","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Separated","45 to 49 years","","0","units","0","","1.1.11.8","95025","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Separated","50 to 54 years","","0","units","0","","1.1.11.9","97255","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Separated","55 to 59 years","","0","units","0","","1.1.11.10","97620","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Separated","60 to 64 years","","0","units","0","","1.1.11.11","82190","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Separated","65 to 69 years","","0","units","0","","1.1.11.12","61210","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Separated","70 to 74 years","","0","units","0","","1.1.11.13","44150","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Separated","75 to 79 years","","0","units","0","","1.1.11.14","25225","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Separated","80 to 84 years","","0","units","0","","1.1.11.15","13950","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Separated","85 years and over","","0","units","0","","1.1.11.16","9695","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Divorced","Total - Age","","0","units","0","","1.1.12.1","1921885","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Divorced","15 to 19 years","","0","units","0","","1.1.12.2","5","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Divorced","20 to 24 years","","0","units","0","","1.1.12.3","2500","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Divorced","25 to 29 years","","0","units","0","","1.1.12.4","11485","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Divorced","30 to 34 years","","0","units","0","","1.1.12.5","37420","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Divorced","35 to 39 years","","0","units","0","","1.1.12.6","75300","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Divorced","40 to 44 years","","0","units","0","","1.1.12.7","115970","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Divorced","45 to 49 years","","0","units","0","","1.1.12.8","163045","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Divorced","50 to 54 years","","0","units","0","","1.1.12.9","212405","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Divorced","55 to 59 years","","0","units","0","","1.1.12.10","281120","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Divorced","60 to 64 years","","0","units","0","","1.1.12.11","298730","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Divorced","65 to 69 years","","0","units","0","","1.1.12.12","269190","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Divorced","70 to 74 years","","0","units","0","","1.1.12.13","217360","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Divorced","75 to 79 years","","0","units","0","","1.1.12.14","129860","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Divorced","80 to 84 years","","0","units","0","","1.1.12.15","65365","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Divorced","85 years and over","","0","units","0","","1.1.12.16","42130","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Widowed","Total - Age","","0","units","0","","1.1.13.1","1664300","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Widowed","20 to 24 years","","0","units","0","","1.1.13.3","2965","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Widowed","25 to 29 years","","0","units","0","","1.1.13.4","3915","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Widowed","30 to 34 years","","0","units","0","","1.1.13.5","4450","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Widowed","35 to 39 years","","0","units","0","","1.1.13.6","6685","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Widowed","40 to 44 years","","0","units","0","","1.1.13.7","11300","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Widowed","45 to 49 years","","0","units","0","","1.1.13.8","18490","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Widowed","50 to 54 years","","0","units","0","","1.1.13.9","33555","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Widowed","55 to 59 years","","0","units","0","","1.1.13.10","65465","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Widowed","60 to 64 years","","0","units","0","","1.1.13.11","112310","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Widowed","65 to 69 years","","0","units","0","","1.1.13.12","166795","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Widowed","70 to 74 years","","0","units","0","","1.1.13.13","232505","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Widowed","75 to 79 years","","0","units","0","","1.1.13.14","258315","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Widowed","80 to 84 years","","0","units","0","","1.1.13.15","275420","","","","0"
"2021","Canada","2021A000011124","Total - Gender","Not married and not living common law - Widowed","85 years and over","","0","units","0","","1.1.13.16","472120","","","","0"
"2021","Barrie","2021A00053543042","Total - Gender","Total - Marital status","Total - Age","","0","units","0","","39013.1.1.1","123085","","","","0"
"2021","Barrie","2021A00053543042","Total - Gender","Total - Marital status","15 to 19 years","","0","units","0","","39013.1.1.2","9090","","","","0"
"2021","Barrie","2021A00053543042","Total - Gender","Total - Marital status","20 to 24 years","","0","units","0","","39013.1.1.3","10050","","","","0"
"2021","Barrie","2021A00053543042","Total - Gender","Total - Marital status","25 to 29 years","","0","units","0","","39013.1.1.4","10765","","","","0"
"2021","Barrie","2021A00053543042","Total - Gender","Total - Marital status","30 to 34 years","","0","units","0","","39013.1.1.5","10810","","","","0"
"2021","Barrie","2021A00053543042","Total - Gender","Total - Marital status","35 to 39 years","","0","units","0","","39013.1.1.6","10145","","","","0"
"2021","Barrie","2021A00053543042","Total - Gender","Total - Marital status","40 to 44 years","","0","units","0","","39013.1.1.7","9540","","","","0"
"2021","Barrie","2021A00053543042","Total - Gender","Total - Marital status","45 to 49 years","","0","units","0","","39013.1.1.8","9650","","","","0"
"2021","Barrie","2021A00053543042","Total - Gender","Total - Marital status","50 to 54 years","","0","units","0","","39013.1.1.9","9830","","","","0"
